Cognoms de la població. 2023
Catalunya
Font: Idescat, a partir del Cens de població i habitatges anual de l'INE.
Nota: ‰ calculat sobre el total de la població.
Nota: Només es mostren els cognoms de freqüència igual o superior a 4.
.. Dada confidencial, amb baixa fiabilitat o no disponible
Institut d'Estadística de Catalunya
http://www.idescat.cat/cognoms/
Pos.;Cognom;Com a primer cognom. Freqüència;Com a primer cognom. ‰;Com a segon cognom. Freqüència;Com a segon cognom. ‰
3845;TAOUIL;286;0,04;143;0,02
13452;TAOUMI;69;0,00;15;0,00
55921;TAOUNI;6;0,00;4;0,00
23868;TAOUNZA;34;0,00;..;..
49517;TAOURA;10;0,00;..;..
89030;TAOURAGHT;..;..;4;0,00
18371;TAOURATI;39;0,00;14;0,00
52458;TAOURI;8;0,00;..;..
89030;TAOURIRT;5;0,00;..;..
46970;TAOUS;10;0,00;..;..
55921;TAOUSI;8;0,00;..;..
64882;TAOUSS;5;0,00;..;..
17129;TAOUSSI;37;0,00;22;0,00
64882;TAOUTAOU;7;0,00;..;..
78738;TAOUYL;..;..;5;0,00
78738;TAOUZANI;5;0,00;..;..
78738;TAPAHUASCO;4;0,00;..;..
89030;TAPALAGA;5;0,00;..;..
70986;TAPALLA;5;0,00;..;..
42740;TAPANES;8;0,00;7;0,00
78738;TAPARCUA;..;..;4;0,00
18122;TAPASCO;27;0,00;27;0,00
78738;TAPAWAN;..;..;4;0,00
103641;TAPAYURI;4;0,00;..;..
52458;TAPBIOLES;..;..;8;0,00
382;TAPIA;2.459;0,31;2.331;0,29
12700;TAPIADOR;26;0,00;65;0,00
70986;TAPIAL;..;..;6;0,00
1334;TAPIAS;679;0,09;729;0,09
55921;TAPIE;8;0,00;..;..
19364;TAPIERO;25;0,00;24;0,00
5332;TAPIES;134;0,02;156;0,02
12700;TAPIOL;43;0,00;48;0,00
32147;TAPIOLA;7;0,00;16;0,00
10708;TAPIOLAS;57;0,00;58;0,00
24320;TAPIOLES;24;0,00;11;0,00
64882;TAPIS;..;..;6;0,00
19107;TAPIZ;28;0,00;22;0,00
78738;TAPOUNET;6;0,00;..;..
64882;TAPPI;6;0,00;..;..
78738;TAPSCOTT;6;0,00;..;..
70986;TAPU;6;0,00;..;..
103641;TAPUC;4;0,00;..;..
35255;TAPULLIMA;10;0,00;10;0,00
44694;TAQI;14;0,00;..;..
59859;TAQUEZ;5;0,00;4;0,00
59859;TAQUICHIRI;..;..;7;0,00
42740;TAQUINAS;4;0,00;11;0,00
103641;TAR;4;0,00;..;..
15693;TARABAL;32;0,00;35;0,00
52458;TARABAS;11;0,00;..;..
49517;TARABET;12;0,00;..;..
103641;TARABILLA;..;..;4;0,00
70986;TARABILLO;..;..;7;0,00
103641;TARABUZAN;4;0,00;..;..
26335;TARACENA;10;0,00;21;0,00
55921;TARACIDO;5;0,00;5;0,00
6815;TARAFA;101;0,01;110;0,01
42740;TARAGINES;8;0,00;7;0,00
37857;TARAHDID;16;0,00;..;..
70986;TARAJANO;4;0,00;..;..
78738;TARAKANOVA;4;0,00;..;..
103641;TARALBO;4;0,00;..;..
59859;TARAMASCO;..;..;7;0,00
28254;TARAMON;14;0,00;14;0,00
36467;TARAMONA;4;0,00;15;0,00
17319;TARAN;49;0,00;9;0,00
89030;TARANCO;..;..;4;0,00
4366;TARANCON;181;0,02;186;0,02
35255;TARANENKO;18;0,00;..;..
103641;TARANETS;4;0,00;..;..
30501;TARANGO;13;0,00;12;0,00
103641;TARANGUL;4;0,00;..;..
16203;TARANILLA;37;0,00;27;0,00
39378;TARANO;8;0,00;9;0,00
89030;TARANOV;5;0,00;..;..
70986;TARANOVA;4;0,00;..;..
78738;TARANTINI;6;0,00;..;..
19958;TARANTINO;35;0,00;12;0,00
31309;TARANTO;17;0,00;7;0,00
42740;TARANTOLA;10;0,00;5;0,00
28965;TARANU;21;0,00;6;0,00
64882;TARAPE;6;0,00;..;..
36467;TARAPIELLA;6;0,00;13;0,00
89030;TARAPUES;..;..;4;0,00
15532;TARAR;54;0,00;14;0,00
64882;TARAS;7;0,00;..;..
35255;TARASCO;15;0,00;5;0,00
20559;TARASENKO;39;0,00;6;0,00
103641;TARASEVYCH;4;0,00;..;..
78738;TARASEWICZ;6;0,00;..;..
49517;TARASIUK;8;0,00;4;0,00
40935;TARASOV;9;0,00;7;0,00
19657;TARASOVA;39;0,00;9;0,00
37857;TARASYUK;13;0,00;5;0,00
44694;TARATIEL;6;0,00;8;0,00
78738;TARATUTA;6;0,00;..;..
89030;TARAU;5;0,00;..;..
59859;TARAVAY;..;..;6;0,00
8518;TARAVILLA;81;0,01;75;0,00
55921;TARAVILLO;7;0,00;..;..
26335;TARAWALLY;28;0,00;..;..
6190;TARAZAGA;134;0,02;104;0,01
20559;TARAZON;28;0,00;17;0,00
4962;TARAZONA;158;0,02;157;0,02
103641;TARBA;4;0,00;..;..
103641;TARBAI;4;0,00;..;..
35255;TARBAL;13;0,00;7;0,00
49517;TARBAOUI;7;0,00;5;0,00
78738;TARBI;6;0,00;..;..
44694;TARBIFT;13;0,00;..;..
33101;TARCA;21;0,00;..;..
64882;TARCAET;4;0,00;4;0,00
44694;TARCEA;13;0,00;..;..
78738;TARCHILA;5;0,00;..;..
89030;TARCHOUN;4;0,00;..;..
52458;TARCO;10;0,00;..;..
103641;TARCOLEA;4;0,00;..;..
5137;TARDA;162;0,02;140;0,02
20559;TARDAGUILA;17;0,00;28;0,00
25303;TARDIDO;16;0,00;17;0,00
89030;TARDIEU;5;0,00;..;..
64882;TARDILLO;..;..;6;0,00
3272;TARDIO;262;0,03;252;0,03
89030;TARDITO;4;0,00;..;..
59859;TARDITTI;5;0,00;4;0,00
8923;TARDIU;78;0,00;69;0,00
64882;TARDIVEL;5;0,00;..;..
70986;TARDIVO;6;0,00;..;..
23868;TARDON;22;0,00;14;0,00
46970;TARDOS;5;0,00;8;0,00
52458;TARDY;9;0,00;..;..
64882;TAREB;6;0,00;..;..
70986;TARECO;7;0,00;..;..
21837;TARELA;22;0,00;19;0,00
19958;TARENSI;28;0,00;19;0,00
8324;TARES;92;0,01;69;0,00
42740;TARFAOUI;12;0,00;..;..
70986;TARFASS;7;0,00;..;..
52458;TARFASSE;5;0,00;6;0,00
20559;TARFI;24;0,00;21;0,00
64882;TARFOUS;5;0,00;..;..
42740;TARFOUSS;9;0,00;6;0,00
39378;TARFY;17;0,00;..;..
4527;TARGA;193;0,02;159;0,02
8246;TARGARONA;88;0,01;75;0,00
25852;TARGAS;22;0,00;10;0,00
78738;TARGELL;4;0,00;..;..
40935;TARGHI;15;0,00;..;..
89030;TARGUISTI;..;..;4;0,00
70986;TARHARRISTI;..;..;5;0,00
70986;TARHON;6;0,00;..;..
28965;TARHOUCHI;18;0,00;9;0,00
26335;TARI;18;0,00;13;0,00
11074;TARIBO;71;0,00;39;0,00
42740;TARIEL;4;0,00;11;0,00
46970;TARIF;12;0,00;..;..
2300;TARIFA;372;0,05;404;0,05
103641;TARIFAT;4;0,00;..;..
59859;TARIFE;5;0,00;4;0,00
70986;TARIFEÑO;4;0,00;..;..
18122;TARIK;43;0,00;11;0,00
78738;TARIKI;6;0,00;..;..
34146;TARILONTE;4;0,00;17;0,00
3892;TARIN;205;0,03;218;0,03
17714;TARINAS;34;0,00;22;0,00
3845;TARIQ;378;0,05;51;0,00
13006;TARIRA;46;0,00;42;0,00
46970;TARITA;12;0,00;..;..
14916;TARJUELO;35;0,00;37;0,00
52458;TARKOU;9;0,00;..;..
103641;TARMA;4;0,00;..;..
89030;TARMANN;..;..;5;0,00
55921;TARMOUCHI;7;0,00;..;..
39378;TARMOUNE;14;0,00;..;..
89030;TARMURE;5;0,00;..;..
78738;TARNA;4;0,00;..;..
78738;TARNAVSKA;5;0,00;..;..
103641;TARNAWSKI;4;0,00;..;..
46970;TAROCO;9;0,00;4;0,00
19958;TARODO;20;0,00;27;0,00
49517;TARON;..;..;9;0,00
28965;TARONCHER;14;0,00;13;0,00
70986;TARONGER;6;0,00;..;..
30501;TARONGI;13;0,00;12;0,00
64882;TARONI;8;0,00;..;..
46970;TAROU;9;0,00;4;0,00
89030;TAROUANI;5;0,00;..;..
55921;TAROUAS;10;0,00;..;..
103641;TAROUKOU;4;0,00;..;..
103641;TARPEH;4;0,00;..;..
103641;TARPEY;4;0,00;..;..
64882;TARQUE;7;0,00;..;..
17129;TARQUI;25;0,00;34;0,00
103641;TARQUIHT;4;0,00;..;..
70986;TARQUINI;..;..;5;0,00
29721;TARQUINO;15;0,00;11;0,00
52458;TARRACH;..;..;8;0,00
49517;TARRACO;7;0,00;5;0,00
20834;TARRADA;27;0,00;17;0,00
3769;TARRADAS;284;0,04;153;0,02
33101;TARRADELL;16;0,00;6;0,00
6377;TARRADELLAS;133;0,02;96;0,01
28965;TARRADELLES;7;0,00;20;0,00
78738;TARRADES;..;..;6;0,00
24320;TARRADO;24;0,00;11;0,00
33101;TARRAF;15;0,00;7;0,00
19958;TARRAFETA;23;0,00;24;0,00
4606;TARRAGA;181;0,02;164;0,02
786;TARRAGO;1.244;0,16;1.198;0,15
11535;TARRAGON;49;0,00;55;0,00
2534;TARRAGONA;377;0,05;322;0,04
23413;TARRAGUEL;24;0,00;13;0,00
40935;TARRAGUELL;9;0,00;7;0,00
55921;TARRAK;7;0,00;..;..
24320;TARRAMERA;15;0,00;20;0,00
14779;TARRASA;48;0,00;25;0,00
40935;TARRASCO;8;0,00;8;0,00
13209;TARRASO;40;0,00;46;0,00
4606;TARRASON;149;0,02;196;0,02
46970;TARRASSO;10;0,00;..;..
18614;TARRAT;31;0,00;21;0,00
3471;TARRATS;250;0,03;231;0,03
29721;TARRAU;15;0,00;11;0,00
31309;TARRAUBELLA;11;0,00;13;0,00
22207;TARRAZO;21;0,00;19;0,00
19107;TARRAZON;26;0,00;24;0,00
17319;TARRAZONA;27;0,00;31;0,00
3754;TARRE;220;0,03;220;0,03
17510;TARRECH;23;0,00;34;0,00
5213;TARREGA;160;0,02;137;0,02
59859;TARRELA;6;0,00;..;..
23868;TARRENCHS;13;0,00;23;0,00
19364;TARRERO;24;0,00;25;0,00
590;TARRES;1.570;0,20;1.699;0,22
10780;TARRIAS;65;0,00;49;0,00
103641;TARRICONE;4;0,00;..;..
2031;TARRIDA;455;0,06;441;0,06
70986;TARRIDA DEL MARMOL;..;..;4;0,00
5164;TARRIDAS;151;0,02;149;0,02
46970;TARRIEL;4;0,00;9;0,00
13559;TARRILLO;45;0,00;38;0,00
5839;TARRIÑO;124;0,02;133;0,02
11853;TARRIO;54;0,00;46;0,00
103641;TARRIUS;4;0,00;..;..
35255;TARRO;10;0,00;10;0,00
23868;TARROC;16;0,00;20;0,00
22978;TARROCH;23;0,00;15;0,00
59859;TARROIJA;4;0,00;5;0,00
10070;TARROJA;59;0,00;66;0,00
64882;TARRON;..;..;5;0,00
11535;TARROS;54;0,00;50;0,00
17920;TARRUELL;34;0,00;21;0,00
2504;TARRUELLA;349;0,04;360;0,05
14647;TARRUS;50;0,00;24;0,00
22565;TARSA;18;0,00;21;0,00
40935;TARTA;16;0,00;..;..
28965;TARTAGLIA;24;0,00;..;..
52458;TARTAGLIO;7;0,00;4;0,00
46970;TARTAJ;11;0,00;..;..
25852;TARTAJO;10;0,00;22;0,00
23413;TARTALO;19;0,00;18;0,00
52458;TARTARA;7;0,00;4;0,00
78738;TARTARELLI;6;0,00;..;..
44694;TARTARI;9;0,00;5;0,00
70986;TARTARIN;6;0,00;..;..
103641;TARTARINI;4;0,00;..;..
103641;TARTAS;4;0,00;..;..
15873;TARTE;26;0,00;40;0,00
10462;TARTER;71;0,00;48;0,00
7175;TARTERA;97;0,01;100;0,01
42740;TARTOURI;11;0,00;4;0,00
46970;TARWOREH;13;0,00;..;..
19364;TARZAN;25;0,00;24;0,00
64882;TARZI;7;0,00;..;..
39378;TARZIA;13;0,00;4;0,00
78738;TARZIU;6;0,00;..;..
103641;TARZYNSKA;4;0,00;..;..
64882;TAS;6;0,00;..;..
26969;TASA;12;0,00;18;0,00
89030;TASAFT;5;0,00;..;..
64882;TASAICO;7;0,00;..;..
89030;TASAIT;5;0,00;..;..
30501;TASAMA;14;0,00;11;0,00
89030;TASAVLI;5;0,00;..;..
27578;TASAWAR;28;0,00;..;..
40935;TASAYCO;7;0,00;9;0,00
55921;TASCA;6;0,00;4;0,00
64882;TASCCA;..;..;5;0,00
103641;TASCHETTI;4;0,00;..;..
6895;TASCON;105;0,01;103;0,01
32147;TASCONES;11;0,00;12;0,00
70986;TASCOUR;6;0,00;..;..
89030;TASDELEN;5;0,00;..;..
46970;TASE;12;0,00;..;..
34146;TASENDE;13;0,00;8;0,00
103641;TASHCHIAN;4;0,00;..;..
103641;TASHTANBEKOV;4;0,00;..;..
6377;TASIAS;119;0,02;110;0,01
6590;TASIES;120;0,02;100;0,01
59859;TASIGUANO;..;..;8;0,00
89030;TASINCHANO;..;..;5;0,00
24320;TASIS;14;0,00;21;0,00
39378;TASLEEM;13;0,00;4;0,00
49517;TASNADI;12;0,00;..;..
64882;TASNEEM;6;0,00;..;..
49517;TASNIM;11;0,00;..;..
103641;TASOULI;4;0,00;..;..
22565;TASQUE;23;0,00;16;0,00
42740;TASQUER;8;0,00;7;0,00
70986;TASSA;6;0,00;..;..
89030;TASSADAQ;5;0,00;..;..
89030;TASSADIQ;5;0,00;..;..
103641;TASSAN;..;..;4;0,00
89030;TASSANI;5;0,00;..;..
32147;TASSARA;11;0,00;12;0,00
70986;TASSELLI;6;0,00;..;..
103641;TASSERON;4;0,00;..;..
31309;TASSI;16;0,00;8;0,00
42740;TASSIER;4;0,00;11;0,00
20238;TASSIES;31;0,00;15;0,00
64882;TASSIN;5;0,00;..;..
55921;TASSINARI;6;0,00;4;0,00
46970;TASSIS;7;0,00;6;0,00
20834;TASSO;26;0,00;18;0,00
49517;TASSONE;9;0,00;..;..
89030;TASSRA;5;0,00;..;..
42740;TATA;11;0,00;4;0,00
37857;TATAJE;8;0,00;10;0,00
89030;TATAN;..;..;4;0,00
89030;TATANI;5;0,00;..;..
16203;TATAR;59;0,00;5;0,00
52458;TATARCHUK;8;0,00;..;..
103641;TATAREN;4;0,00;..;..
33101;TATARET;14;0,00;8;0,00
17129;TATARI;42;0,00;17;0,00
70986;TATARINA;5;0,00;..;..
89030;TATARNIKOV;4;0,00;..;..
55921;TATARNIKOVA;8;0,00;..;..
89030;TATAROV;5;0,00;..;..
17920;TATARU;45;0,00;10;0,00
55921;TATARUSANU;9;0,00;..;..
10651;TATAY;68;0,00;48;0,00
11535;TATCHE;49;0,00;55;0,00
70986;TATCHER;..;..;4;0,00
70986;TATCHYN;7;0,00;..;..
42740;TATE;8;0,00;7;0,00
103641;TATEO;4;0,00;..;..
89030;TATGER;5;0,00;..;..
21155;TATIS;26;0,00;17;0,00
103641;TATISHVILI;4;0,00;..;..
7988;TATJE;87;0,01;83;0,01
13667;TATJER;39;0,00;43;0,00
89030;TATKHASHVILI;4;0,00;..;..
6734;TATO;100;0,01;114;0,01
78738;TATOIAN;4;0,00;..;..
103641;TATOMIR;4;0,00;..;..
32147;TATOU;18;0,00;5;0,00
64882;TATTI;8;0,00;..;..
89030;TATTOCHT;5;0,00;..;..
22207;TATU;36;0,00;4;0,00
78738;TATUASHVILI;5;0,00;..;..
59859;TATUNASHVILI;9;0,00;..;..
32147;TATXE;7;0,00;16;0,00
89030;TATXER;..;..;4;0,00
59859;TAU;5;0,00;4;0,00
59859;TAUBE;6;0,00;..;..
55921;TAUBER;8;0,00;..;..
103641;TAUBINGER;4;0,00;..;..
70986;TAUCANA;5;0,00;..;..
78738;TAUCHERT;6;0,00;..;..
103641;TAUFA;4;0,00;..;..
55921;TAUFIK;7;0,00;..;..
103641;TAUFIQ;4;0,00;..;..
59859;TAUGIS;..;..;7;0,00
44694;TAUIL;13;0,00;..;..
89030;TAUIMI EL HARRAK;..;..;4;0,00
7823;TAULATS;92;0,01;83;0,01
5449;TAULE;132;0,02;151;0,02
5585;TAULER;130;0,02;143;0,02
30501;TAULERA;15;0,00;10;0,00
24817;TAULERIA;25;0,00;9;0,00
35255;TAULERO;11;0,00;9;0,00
15693;TAULES;43;0,00;24;0,00
44694;TAULINA;8;0,00;6;0,00
27578;TAULL;14;0,00;15;0,00
52458;TAUMI;11;0,00;..;..
103641;TAUPIN;4;0,00;..;..
64882;TAUQEER;8;0,00;..;..
35255;TAURA;12;0,00;8;0,00
89030;TAURAN;..;..;5;0,00
103641;TAURBAYEVA;4;0,00;..;..
16757;TAURE;35;0,00;26;0,00
52458;TAUREL;7;0,00;4;0,00
59859;TAURON;5;0,00;4;0,00
55921;TAURONI;6;0,00;4;0,00
14516;TAUS;41;0,00;34;0,00
2788;TAUSTE;348;0,04;279;0,04
64882;TAUT;7;0,00;..;..
103641;TAUTAN;4;0,00;..;..
28254;TAUTIVA;17;0,00;11;0,00
64882;TAUTU;8;0,00;..;..
46970;TAVADZE;13;0,00;..;..
59859;TAVAGLIONE;6;0,00;..;..
21837;TAVARA;15;0,00;26;0,00
64882;TAVARD;8;0,00;..;..
4157;TAVARES;206;0,03;185;0,02
103641;TAVARES DE MELO;4;0,00;..;..
6280;TAVAREZ;121;0,02;113;0,01
89030;TAVAZZANI;..;..;5;0,00
28254;TAVEIRA;12;0,00;16;0,00
39378;TAVELLA;12;0,00;5;0,00
6706;TAVERA;103;0,01;112;0,01
4619;TAVERAS;183;0,02;161;0,02
19107;TAVERNA;27;0,00;23;0,00
78738;TAVERNELLI;4;0,00;..;..
35255;TAVERNER;12;0,00;8;0,00
14647;TAVERO;36;0,00;38;0,00
89030;TAVIERES;5;0,00;..;..
78738;TAVINER;6;0,00;..;..
40935;TAVIO;6;0,00;10;0,00
5111;TAVIRA;160;0,02;144;0,02
55921;TAVIRO;..;..;9;0,00
103641;TAVKHELIDZE;4;0,00;..;..
64882;TAVORA;..;..;7;0,00
89030;TAVUKHCHYAN;5;0,00;..;..
70986;TAWADROS;7;0,00;..;..
103641;TAWATAO;4;0,00;..;..
39378;TAWFIK;13;0,00;4;0,00
89030;TAWFIQ;4;0,00;..;..
24817;TAWIAH;25;0,00;9;0,00
44694;TAWIL;7;0,00;7;0,00
89030;TAWORADOU;5;0,00;..;..
55921;TAWRADOU;8;0,00;..;..
103641;TAWRAW;4;0,00;..;..
89030;TAWREDOU;..;..;4;0,00
44694;TAWRU;10;0,00;4;0,00
36467;TAXE;9;0,00;10;0,00
64882;TAXES;..;..;5;0,00
13209;TAXONERA;41;0,00;45;0,00
28254;TAY;19;0,00;9;0,00
17129;TAYA;38;0,00;21;0,00
89030;TAYAA;5;0,00;..;..
32147;TAYADELLA;14;0,00;9;0,00
89030;TAYAK;5;0,00;..;..
89030;TAYAKE;5;0,00;..;..
55921;TAYAN;4;0,00;6;0,00
103641;TAYANE;4;0,00;..;..
26335;TAYANT;17;0,00;14;0,00
26335;TAYAR;23;0,00;8;0,00
6235;TAYBI;187;0,02;49;0,00
46970;TAYDI;10;0,00;..;..
30501;TAYEB;11;0,00;14;0,00
103641;TAYEB BEY;4;0,00;..;..
6815;TAYEBI;140;0,02;71;0,00
14916;TAYEDA;37;0,00;35;0,00
89030;TAYEYE;5;0,00;..;..
78738;TAYI;6;0,00;..;..
18122;TAYIBI;37;0,00;17;0,00
89030;TAYLER;5;0,00;..;..
103641;TAYLLEFERTS;..;..;4;0,00
5361;TAYLOR;220;0,03;68;0,00
26335;TAYO;20;0,00;11;0,00
89030;TAYOT;4;0,00;..;..
64882;TAYOU;8;0,00;..;..
28254;TAYPE;22;0,00;6;0,00
37857;TAYTAY;10;0,00;8;0,00
39378;TAYUPANTA;11;0,00;6;0,00
19657;TAYYAB;42;0,00;6;0,00
103641;TAYYABA;4;0,00;..;..
42740;TAZA;8;0,00;7;0,00
32147;TAZAGHART;19;0,00;4;0,00
70986;TAZAKHNINT;5;0,00;..;..
49517;TAZDAYAT;10;0,00;..;..
78738;TAZEDDINE;5;0,00;..;..
59859;TAZEEM;7;0,00;..;..
12036;TAZI;68;0,00;30;0,00
103641;TAZIT;4;0,00;..;..
64882;TAZO;..;..;5;0,00
55921;TAZON;7;0,00;..;..
52458;TAZOUI;11;0,00;..;..
34146;TAZOUTI;19;0,00;..;..
64882;TAZROUT;7;0,00;..;..
55921;TAZUECO;..;..;8;0,00
64882;TAZZIOLI;5;0,00;..;..
49517;TBANDI;10;0,00;..;..
52458;TBATOU;8;0,00;..;..
49517;TBIB;8;0,00;4;0,00
49517;TBISSA;9;0,00;..;..
103641;TBOUSSALT;4;0,00;..;..
40935;TCACI;15;0,00;..;..
64882;TCACIUC;7;0,00;..;..
78738;TCHAGBELE;6;0,00;..;..
70986;TCHAMITCHIAN;7;0,00;..;..
36467;TCHANTURIA;14;0,00;5;0,00
78738;TCHAPNKOU;6;0,00;..;..
55921;TCHAPODZE;9;0,00;..;..
78738;TCHATCHOUANG;..;..;4;0,00
103641;TCHEISHVILI;4;0,00;..;..
39378;TCHELIDZE;17;0,00;..;..
52458;TCHEY;5;0,00;6;0,00
103641;TCHIECH;4;0,00;..;..
78738;TCHIGLADZE;6;0,00;..;..
59859;TCHINA;9;0,00;..;..
52458;TCHINTCHARAULI;11;0,00;..;..
78738;TCHIOKADZE;6;0,00;..;..
64882;TCHIOUTI;6;0,00;..;..
103641;TCHIPIH;4;0,00;..;..
55921;TCHITCHIASHVILI;10;0,00;..;..
89030;TCHITCHIBOSHVILI;5;0,00;..;..
103641;TCHKOIDZE;4;0,00;..;..
103641;TCHOKHONELIDZE;4;0,00;..;..
103641;TCHOUANHOU;4;0,00;..;..
103641;TCHOUKI;4;0,00;..;..
42740;TCHOUMBIR;8;0,00;7;0,00
103641;TCHOUTCHOU;4;0,00;..;..
103641;TCHUINGOUA;4;0,00;..;..
89030;TCHUMBURIDZE;4;0,00;..;..
35255;TEACA;20;0,00;..;..
103641;TEACIUC;4;0,00;..;..
103641;TEACU;4;0,00;..;..
103641;TEAGUE;4;0,00;..;..
70986;TEALDI;6;0,00;..;..
103641;TEANC;4;0,00;..;..
59859;TEATINO;5;0,00;4;0,00
5200;TEBA;142;0,02;156;0,02
103641;TEBAL;4;0,00;..;..
2933;TEBAR;306;0,04;286;0,04
18371;TEBAS;30;0,00;23;0,00
59859;TEBBAA;..;..;6;0,00
70986;TEBBAT;6;0,00;..;..
10209;TEBE;70;0,00;53;0,00
59859;TEBES;5;0,00;4;0,00
35255;TEBOUL;11;0,00;9;0,00
89030;TECAR;5;0,00;..;..
78738;TECCHIA;6;0,00;..;..
89030;TECGLEN;..;..;4;0,00
55921;TECHEIRA;..;..;8;0,00
12036;TECHERA;60;0,00;38;0,00
46970;TECHOUKI;8;0,00;5;0,00
103641;TECITOR;..;..;4;0,00
39378;TECLAS;14;0,00;..;..
26969;TECLES;21;0,00;9;0,00
78738;TECLESMAYER;4;0,00;..;..
55921;TECOCHA;6;0,00;4;0,00
64882;TECSA;8;0,00;..;..
89030;TECSEREPAY;4;0,00;..;..
70986;TECU;5;0,00;..;..
103641;TECUCEANU;4;0,00;..;..
46970;TECUL;7;0,00;6;0,00
70986;TEDAN;..;..;4;0,00
89030;TEDEEVA;5;0,00;..;..
89030;TEDEIEVA;5;0,00;..;..
49517;TEDESCHI;9;0,00;..;..
23868;TEDESCO;30;0,00;6;0,00
89030;TEDESKO;5;0,00;..;..
70986;TEDIASHVILI;7;0,00;..;..
103641;TEDINI;4;0,00;..;..
15532;TEDO;36;0,00;32;0,00
103641;TEDONE;4;0,00;..;..
103641;TEERINK;4;0,00;..;..
70986;TEEUWEN;7;0,00;..;..
89030;TEFFAHY;5;0,00;..;..
89030;TEFNADZE;5;0,00;..;..
59859;TEGENA;..;..;6;0,00
103641;TEGIACCHI;4;0,00;..;..
40935;TEGIDO;10;0,00;6;0,00
89030;TEGUE;5;0,00;..;..
40935;TEHAINA;16;0,00;..;..
16757;TEHAS;27;0,00;34;0,00
89030;TEHE;..;..;4;0,00
70986;TEHERAN;4;0,00;..;..
40935;TEHIBECH;6;0,00;10;0,00
55921;TEHRANI;..;..;9;0,00
64882;TEHSEEN;5;0,00;..;..
52458;TEICHENNE;6;0,00;5;0,00
78738;TEICHERT;4;0,00;..;..
32147;TEICHMAN;12;0,00;11;0,00
49517;TEIGEIRO;..;..;9;0,00
18122;TEIGELL;25;0,00;29;0,00
103641;TEIGEN;4;0,00;..;..
59859;TEIGNIER;8;0,00;..;..
15532;TEIJEIRA;34;0,00;34;0,00
4842;TEIJEIRO;140;0,02;185;0,02
42740;TEIJELO;5;0,00;10;0,00
28254;TEIJIDO;14;0,00;14;0,00
42740;TEIJO;7;0,00;8;0,00
20238;TEIJON;17;0,00;29;0,00
70986;TEIL;4;0,00;..;..
78738;TEINDAS;5;0,00;..;..
78738;TEIPEL;4;0,00;..;..
14779;TEIRA;38;0,00;35;0,00
15210;TEIS;37;0,00;33;0,00
103641;TEISSONNIERE;4;0,00;..;..
89030;TEIU;4;0,00;..;..
39378;TEIX;10;0,00;7;0,00
15056;TEIXE;44;0,00;27;0,00
1751;TEIXEIRA;573;0,07;477;0,06
103641;TEIXEIRA SERI;..;..;4;0,00
10462;TEIXELL;56;0,00;63;0,00
39378;TEIXES;13;0,00;4;0,00
431;TEIXIDO;2.333;0,30;2.079;0,26
640;TEIXIDOR;1.410;0,18;1.585;0,20
17714;TEIXINE;34;0,00;22;0,00
37857;TEJA;10;0,00;8;0,00
604;TEJADA;1.624;0,21;1.514;0,19
70986;TEJADAS;6;0,00;..;..
44694;TEJADILLOS;7;0,00;7;0,00
7338;TEJADO;78;0,00;113;0,01
103641;TEJANI;4;0,00;..;..
55921;TEJAS;6;0,00;4;0,00
78738;TEJAYA;4;0,00;..;..
52458;TEJEA;6;0,00;5;0,00
1551;TEJEDA;582;0,07;617;0,08
33101;TEJEDERA;16;0,00;6;0,00
20559;TEJEDERAS;21;0,00;24;0,00
9842;TEJEDO;65;0,00;64;0,00
1007;TEJEDOR;939;0,12;942;0,12
22978;TEJEIRA;15;0,00;23;0,00
13111;TEJEIRO;42;0,00;45;0,00
21837;TEJEL;21;0,00;20;0,00
78738;TEJELO;..;..;4;0,00
23868;TEJENA;13;0,00;23;0,00
24817;TEJEO;19;0,00;15;0,00
3525;TEJERA;262;0,03;212;0,03
59859;TEJERIA;4;0,00;5;0,00
4213;TEJERINA;179;0,02;205;0,03
35255;TEJERIZO;13;0,00;7;0,00
682;TEJERO;1.386;0,18;1.446;0,18
89030;TEJI;5;0,00;..;..
27578;TEJIDO;10;0,00;19;0,00
52458;TEJNANI;8;0,00;..;..
18371;TEJO;26;0,00;27;0,00
8124;TEJON;89;0,01;77;0,00
64882;TEJOS;4;0,00;4;0,00
52458;TEKAL;5;0,00;6;0,00
78738;TEKCHANDANI;..;..;4;0,00
103641;TEKKI;4;0,00;..;..
89030;TEKTURMANIDZE;5;0,00;..;..
55921;TEKWANI;8;0,00;..;..
18371;TEL;33;0,00;20;0,00
70986;TELARROJA;4;0,00;..;..
78738;TELCEAN;6;0,00;..;..
103641;TELEAGA;4;0,00;..;..
40935;TELEANU;16;0,00;..;..
103641;TELEBA;4;0,00;..;..
18122;TELECHEA;35;0,00;19;0,00
59859;TELECHI;8;0,00;..;..
89030;TELEGA;5;0,00;..;..
70986;TELEGIN;6;0,00;..;..
49517;TELEGINA;8;0,00;4;0,00
52458;TELEKI;11;0,00;..;..
89030;TELEMAN;5;0,00;..;..
49517;TELEMSANI;6;0,00;6;0,00
13328;TELES;51;0,00;34;0,00
103641;TELES DA SILVA;4;0,00;..;..
55921;TELESCA;5;0,00;5;0,00
64882;TELESE;4;0,00;4;0,00
39378;TELESFORO;7;0,00;10;0,00
36467;TELEUCA;19;0,00;..;..
103641;TELEUTSA;4;0,00;..;..
46970;TELEZ;..;..;10;0,00
